Blatt;Seite;Spalte;Zeile;Vers
122;v;b;35;1357
122;v;b;36;1358
122;v;b;37;1359
122;v;b;38;1360
122;v;b;39;1361
122;v;b;40;1362
122;v;b;41;1363
122;v;b;42;1364
122;v;b;43;1365
122;v;b;44;1366
122;v;b;45;1367
122;v;b;46;1368
122;v;b;47;1369
122;v;b;48;1370
122;v;b;49;1371
123;r;a;1;1372
123;r;a;2;1373
123;r;a;3;1374
123;r;a;4;1375
123;r;a;5;1376
123;r;a;6;1377
123;r;a;7;1378
123;r;a;8;1379
123;r;a;9;1380
123;r;a;10;1381
123;r;a;11;1382
123;r;a;12;1383
123;r;a;13;1384
123;r;a;14;1385
123;r;a;15;1386
123;r;a;16;1387
123;r;a;17;1388
123;r;a;18;1389
123;r;a;19;1390
123;r;a;20;1391
123;r;a;21;1392
123;r;a;22;1393
123;r;a;23;1394
123;r;a;24;1395
123;r;a;25;1396
123;r;a;26;1397
123;r;a;27;1398
123;r;a;28;1399
123;r;a;29;1400
123;r;a;30;1401
123;r;a;31;1402
123;r;a;32;1403
123;r;a;33;1404
123;r;a;34;1405
123;r;a;35;1406
123;r;a;36;1407
123;r;a;37;1408
123;r;a;38;1409
123;r;a;39;1410
123;r;a;40;1411
123;r;a;41;1412
123;r;a;42;1413
123;r;a;43;1414
123;r;a;44;1415
123;r;a;45;1416
123;r;a;46;1417
123;r;a;47;1418
123;r;a;48;1419
123;r;a;49;1420
123;r;b;1;1421
123;r;b;2;1422
123;r;b;3;1423
123;r;b;4;1424
123;r;b;5;1425
123;r;b;6;1426
123;r;b;7;1427
123;r;b;8;1428
123;r;b;9;1429
123;r;b;10;1430
123;r;b;11;1431
123;r;b;12;1432
123;r;b;13;1433
123;r;b;14;1434
123;r;b;15;1435
123;r;b;16;1436
123;r;b;17;1437
123;r;b;18;1438
123;r;b;19;1439
123;r;b;20;1440
123;r;b;21;1441-0
123;r;b;22;1441-0
123;r;b;23;1441
123;r;b;24;1442
123;r;b;25;1443
123;r;b;26;1444
123;r;b;27;1445
123;r;b;28;1446
123;r;b;29;1447
123;r;b;30;1448
123;r;b;31;1449
123;r;b;32;1450
123;r;b;33;1451
123;r;b;34;1452
123;r;b;35;1453
123;r;b;36;1454
123;r;b;37;1455
123;r;b;38;1456
123;r;b;39;1457
123;r;b;40;1458
123;r;b;41;1459
123;r;b;42;1460
123;r;b;43;1461
123;r;b;44;1462
123;r;b;45;1463
123;r;b;46;1464
123;r;b;47;1465
123;r;b;48;1466
123;r;b;49;1467
123;v;a;1;1468
123;v;a;2;1469
123;v;a;3;1470
123;v;a;4;1471
123;v;a;5;1472
123;v;a;6;1473
123;v;a;7;1474
123;v;a;8;1475
123;v;a;9;1476
123;v;a;10;1477
123;v;a;11;1478
123;v;a;12;1479
123;v;a;13;1480
123;v;a;14;1481
123;v;a;15;1482
123;v;a;16;1483
123;v;a;17;1484
123;v;a;18;1485
123;v;a;19;1486
123;v;a;20;1487
123;v;a;21;1488
123;v;a;22;1489
123;v;a;23;1490
123;v;a;24;1491
123;v;a;25;1492
123;v;a;26;1493
123;v;a;27;1494
123;v;a;28;1495
123;v;a;29;1496
123;v;a;30;1497
123;v;a;31;1498
123;v;a;32;1499
123;v;a;33;1500
123;v;a;34;1501
123;v;a;35;1502
123;v;a;36;1503
123;v;a;37;1504
123;v;a;38;1505
123;v;a;39;1506
123;v;a;40;1507
123;v;a;41;1508
123;v;a;42;1509
123;v;a;43;1510
123;v;a;44;1511
123;v;a;45;1512
123;v;a;46;1513
123;v;a;47;1514
123;v;a;48;1515
123;v;a;49;1516
123;v;b;1;1517
123;v;b;2;1518
123;v;b;3;1519
123;v;b;4;1520
123;v;b;5;1521
123;v;b;6;1522
123;v;b;7;1523
123;v;b;8;1524
123;v;b;9;1525
123;v;b;10;1526
123;v;b;11;1527
123;v;b;12;1528
123;v;b;13;1529
123;v;b;14;1530
123;v;b;15;1531
123;v;b;16;1532
123;v;b;17;1533
123;v;b;18;1534
123;v;b;19;1535
123;v;b;20;1536
123;v;b;21;1537
123;v;b;22;1538
123;v;b;23;1539
123;v;b;24;1540
123;v;b;25;1541
123;v;b;26;1542
123;v;b;27;1543
123;v;b;28;1544
123;v;b;29;1545
123;v;b;30;1546
123;v;b;31;1547
123;v;b;32;1548
123;v;b;33;1549
123;v;b;34;1550
123;v;b;35;1551
123;v;b;36;1552
123;v;b;37;1553
123;v;b;38;1554
123;v;b;39;1555
123;v;b;40;1556
123;v;b;41;1557
123;v;b;42;1558
123;v;b;43;1559
123;v;b;44;1560
123;v;b;45;1561
123;v;b;46;1562
123;v;b;47;1563
123;v;b;48;1564
123;v;b;49;1565
124;r;a;1;1566
124;r;a;2;1567
124;r;a;3;1568
124;r;a;4;1569
124;r;a;5;1570
124;r;a;6;1571
124;r;a;7;1572
124;r;a;8;1573
124;r;a;9;1574
124;r;a;10;1575
124;r;a;11;1576
124;r;a;12;1577
124;r;a;13;1578
124;r;a;14;1579
124;r;a;15;1580
124;r;a;16;1581
124;r;a;17;1582
124;r;a;18;1583
124;r;a;19;1584
124;r;a;20;1585
124;r;a;21;1586
124;r;a;22;1587
124;r;a;23;1588
124;r;a;24;1589
124;r;a;25;1590
124;r;a;26;1591
124;r;a;27;1592
124;r;a;28;1593
124;r;a;29;1594
124;r;a;30;1595
124;r;a;31;1596
124;r;a;32;1597
124;r;a;33;1598
124;r;a;34;1599
124;r;a;35;1600
124;r;a;36;1601
124;r;a;37;1602
124;r;a;38;1603
124;r;a;39;1604
124;r;a;40;1605
124;r;a;41;1606
124;r;a;42;1607
124;r;a;43;1608
124;r;a;44;1609
124;r;a;45;1610
124;r;a;46;1611
124;r;a;47;1612
124;r;a;48;1613
124;r;a;49;1614
124;r;b;1;1615
124;r;b;2;1616
124;r;b;3;1617
124;r;b;4;1618
124;r;b;5;1619
124;r;b;6;1620
124;r;b;7;1621
124;r;b;8;1622
124;r;b;9;1623
124;r;b;10;1624
124;r;b;11;1625
124;r;b;12;1626
124;r;b;13;1627
124;r;b;14;1628
124;r;b;15;1629
124;r;b;16;1630
124;r;b;17;1631
124;r;b;18;1632
124;r;b;19;1633
124;r;b;20;1634
124;r;b;21;1635
124;r;b;22;1636
124;r;b;23;1637
124;r;b;24;1638
124;r;b;25;1639
124;r;b;26;1640
124;r;b;27;1641
124;r;b;28;1642
124;r;b;29;1643
124;r;b;30;1644
124;r;b;31;1645
124;r;b;32;1646
124;r;b;33;1647
124;r;b;34;1648
124;r;b;35;1649
124;r;b;36;1650
124;r;b;37;1651
124;r;b;38;1652
124;r;b;39;1653
124;r;b;40;1654
124;r;b;41;1655
124;r;b;42;1656
124;r;b;43;1657
124;r;b;44;1658
124;r;b;45;1659
124;r;b;46;1660
124;r;b;47;1661
124;r;b;48;1662
124;r;b;49;1663
124;v;a;1;1664
124;v;a;2;1665
124;v;a;3;1666
124;v;a;4;1667
124;v;a;5;1668
124;v;a;6;1669
124;v;a;7;1670
124;v;a;8;1671
124;v;a;9;1672
124;v;a;10;1673
124;v;a;11;1674
124;v;a;12;1675
124;v;a;13;1676
124;v;a;14;1677
124;v;a;15;1678
124;v;a;16;1679
124;v;a;17;1680
124;v;a;18;1681
124;v;a;19;1682
124;v;a;20;1683
124;v;a;21;1684
124;v;a;22;1685
124;v;a;23;1686
124;v;a;24;1687
124;v;a;25;1688
124;v;a;26;1689
124;v;a;27;1690
124;v;a;28;1691
124;v;a;29;1692
124;v;a;30;1693
124;v;a;31;1694
124;v;a;32;1695
124;v;a;33;1696
124;v;a;34;1697
124;v;a;35;1698
124;v;a;36;1699
124;v;a;37;1700
124;v;a;38;1701
124;v;a;39;1702
124;v;a;40;1703
124;v;a;41;1704
124;v;a;42;1705
124;v;a;43;1706
124;v;a;44;1707
124;v;a;45;1708
124;v;a;46;1709
124;v;a;47;1710
124;v;a;48;1711
124;v;a;49;1712
124;v;b;1;1713
124;v;b;2;1714
124;v;b;3;1715
124;v;b;4;1716
124;v;b;5;1717
124;v;b;6;1718
124;v;b;7;1719
124;v;b;8;1720
124;v;b;9;1721
124;v;b;10;1722
124;v;b;11;1723
124;v;b;12;1724
124;v;b;13;1725
124;v;b;14;1726
124;v;b;15;1727
124;v;b;16;1728
124;v;b;17;1729
124;v;b;18;1730
124;v;b;19;1731
124;v;b;20;1732
124;v;b;21;1733
124;v;b;22;1734
124;v;b;23;1735
124;v;b;24;1736
124;v;b;25;1737
124;v;b;26;1738
124;v;b;27;1739
124;v;b;28;1740
124;v;b;29;1741
124;v;b;30;1742
124;v;b;31;1743
124;v;b;32;1744
124;v;b;33;1745
124;v;b;34;1746
124;v;b;35;1747
124;v;b;36;1748
124;v;b;37;1749
124;v;b;38;1750
124;v;b;39;1751
124;v;b;40;1752
124;v;b;41;1753
124;v;b;42;1754
124;v;b;43;1755
124;v;b;44;1756
124;v;b;45;1757
124;v;b;46;1758
124;v;b;47;1759
124;v;b;48;1760
124;v;b;49;1761
125;r;a;1;1762
125;r;a;2;1763
125;r;a;3;1764
125;r;a;4;1765
125;r;a;5;1766
125;r;a;6;1767
125;r;a;7;1768
125;r;a;8;1769
125;r;a;9;1770
125;r;a;10;1771
125;r;a;11;1772
125;r;a;12;1773
125;r;a;13;1774
125;r;a;14;1775
125;r;a;15;1776
125;r;a;16;1777
125;r;a;17;1778
125;r;a;18;1779
125;r;a;19;1780
125;r;a;20;1781
125;r;a;21;1782
125;r;a;22;1783
125;r;a;23;1784
125;r;a;24;1785
125;r;a;25;1786
125;r;a;26;1787
125;r;a;27;1788
125;r;a;28;1789
125;r;a;29;1790
125;r;a;30;1791
125;r;a;31;1792
125;r;a;32;1793
125;r;a;33;1794
125;r;a;34;1795
125;r;a;35;1796
125;r;a;36;1797
125;r;a;37;1798
125;r;a;38;1799
125;r;a;39;1800
125;r;a;40;1801
125;r;a;41;1802
125;r;a;42;1803
125;r;a;43;1804
125;r;a;44;1805
125;r;a;45;1806
125;r;a;46;1807
125;r;a;47;1808
125;r;a;48;1809
125;r;a;49;1810
125;r;b;1;1811
125;r;b;2;1812
125;r;b;3;1813
125;r;b;4;1814
125;r;b;5;1815
125;r;b;6;1816
125;r;b;7;1817
125;r;b;8;1818
125;r;b;9;1819
125;r;b;10;1820
125;r;b;11;1821
125;r;b;12;1822
125;r;b;13;1823
125;r;b;14;1824
125;r;b;15;1825
125;r;b;16;1826
125;r;b;17;1827
125;r;b;18;1828
125;r;b;19;1829
125;r;b;20;1830
125;r;b;21;1831
125;r;b;22;1832
125;r;b;23;1833
125;r;b;24;1834
125;r;b;25;1835
125;r;b;26;1836
125;r;b;27;1837
125;r;b;28;1838
125;r;b;29;1839
125;r;b;30;1840
125;r;b;31;1841
125;r;b;32;1842
125;r;b;33;1843
125;r;b;34;1844
125;r;b;35;1845
125;r;b;36;1846
125;r;b;37;1847
125;r;b;38;1848
125;r;b;39;1849
125;r;b;40;1850
125;r;b;41;1851
125;r;b;42;1852
125;r;b;43;1853
125;r;b;44;1854
125;r;b;45;1855
125;r;b;46;1856
125;r;b;47;1857
125;r;b;48;1858
125;r;b;49;1859
125;v;a;1;1860
125;v;a;2;1861
125;v;a;3;1862
125;v;a;4;1863
125;v;a;5;1864
125;v;a;6;1865
125;v;a;7;1866
125;v;a;8;1867
125;v;a;9;1868
125;v;a;10;1869
125;v;a;11;1870
125;v;a;12;1871
125;v;a;13;1872
125;v;a;14;1873
125;v;a;15;1874
125;v;a;16;1875
125;v;a;17;1876
125;v;a;18;1877
125;v;a;19;1878
125;v;a;20;1879
125;v;a;21;1880
125;v;a;22;1881
125;v;a;23;1882
125;v;a;24;1883
125;v;a;25;1884
125;v;a;26;1885
125;v;a;27;1886
125;v;a;28;1887
125;v;a;29;1888
125;v;a;30;1889
125;v;a;31;1890
125;v;a;32;1891
125;v;a;33;1892
125;v;a;34;1893
125;v;a;35;1894
125;v;a;36;1895
125;v;a;37;1896
125;v;a;38;1897
125;v;a;39;1898
125;v;a;40;1899
125;v;a;41;1900
125;v;a;42;1901
125;v;a;43;1902
125;v;a;44;1903
125;v;a;45;1904
125;v;a;46;1905
125;v;a;47;1906
125;v;a;48;1907
125;v;a;49;1908
125;v;b;1;1909
125;v;b;2;1910
125;v;b;3;1911
125;v;b;4;1912
125;v;b;5;1913
125;v;b;6;1914
125;v;b;7;1915
125;v;b;8;1916
125;v;b;9;1917
125;v;b;10;1918
125;v;b;11;1919
125;v;b;12;1920
125;v;b;13;1921
125;v;b;14;1922
125;v;b;15;1923
125;v;b;16;1924
125;v;b;17;1925
125;v;b;18;1926
125;v;b;19;1927
125;v;b;20;1928
125;v;b;21;1929
125;v;b;22;1930
125;v;b;23;1931
125;v;b;24;1932
125;v;b;25;1933
125;v;b;26;1934
125;v;b;27;1935
125;v;b;28;1936
125;v;b;29;1937
125;v;b;30;1938
125;v;b;31;1939
125;v;b;32;1940
125;v;b;33;1941
125;v;b;34;1942
125;v;b;35;1943
125;v;b;36;1944
125;v;b;37;1945
125;v;b;38;1946
125;v;b;39;1947
125;v;b;40;1948
125;v;b;41;1949
125;v;b;42;1950
125;v;b;43;1951
125;v;b;44;1952
125;v;b;45;1953
125;v;b;46;1954
125;v;b;47;1955
125;v;b;48;1956
125;v;b;49;1957
126;r;a;1;1958
126;r;a;2;1959
126;r;a;3;1960
126;r;a;4;1961
126;r;a;5;1962
126;r;a;6;1963
126;r;a;7;1964
126;r;a;8;1965
126;r;a;9;1966
126;r;a;10;1967
126;r;a;11;1968
126;r;a;12;1969
126;r;a;13;1970
126;r;a;14;1971-0
126;r;a;15;1971
126;r;a;16;1972
126;r;a;17;1973
126;r;a;18;1974
126;r;a;19;1975
126;r;a;20;1976
126;r;a;21;1977
126;r;a;22;1978
126;r;a;23;1979
126;r;a;24;1980
126;r;a;25;1981
126;r;a;26;1982
126;r;a;27;1983
126;r;a;28;1984
126;r;a;29;1985
126;r;a;30;1986
126;r;a;31;1987
126;r;a;32;1988
126;r;a;33;1989
126;r;a;34;1990
126;r;a;35;1991
126;r;a;36;1992
126;r;a;37;1993
126;r;a;38;1994
126;r;a;39;1995
126;r;a;40;1996
126;r;a;41;1997
126;r;a;42;1998
126;r;a;43;1999
126;r;a;44;2000
126;r;a;45;2001
126;r;a;46;2002
126;r;a;47;2003
126;r;a;48;2004
126;r;a;49;2005
126;r;b;1;2006
126;r;b;2;2007
126;r;b;3;2008
126;r;b;4;2009
126;r;b;5;2010
126;r;b;6;2011
126;r;b;7;2012
126;r;b;8;2013
126;r;b;9;2014
126;r;b;10;2015
126;r;b;11;2016
126;r;b;12;2017
126;r;b;13;2018
126;r;b;14;2019
126;r;b;15;2020
126;r;b;16;2021
126;r;b;17;2022
126;r;b;18;2023
126;r;b;19;2024
126;r;b;20;2025
126;r;b;21;2026
126;r;b;22;2027
126;r;b;23;2028
126;r;b;24;2029
126;r;b;25;2030
126;r;b;26;2031
126;r;b;27;2032
126;r;b;28;2033
126;r;b;29;2034
126;r;b;30;2035
126;r;b;31;2036
126;r;b;32;2037
126;r;b;33;2038
126;r;b;34;2039
126;r;b;35;2040
126;r;b;36;2041
126;r;b;37;2042
126;r;b;38;2043
126;r;b;39;2044
126;r;b;40;2045
126;r;b;41;2046
126;r;b;42;2047
126;r;b;43;2048
126;r;b;44;2049
126;r;b;45;2050
126;r;b;46;2051
126;r;b;47;2052
126;r;b;48;2053
126;r;b;49;2054
126;v;a;1;2055
126;v;a;2;2056
126;v;a;3;2057
126;v;a;4;2058
126;v;a;5;2059
126;v;a;6;2060
126;v;a;7;2061
126;v;a;8;2062
126;v;a;9;2063
126;v;a;10;2064
126;v;a;11;2065
126;v;a;12;2066
126;v;a;13;2067
126;v;a;14;2068
126;v;a;15;2069
126;v;a;16;2070
126;v;a;17;2071
126;v;a;18;2072
126;v;a;19;2073
126;v;a;20;2074
126;v;a;21;2075
126;v;a;22;2076
126;v;a;23;2077
126;v;a;24;2078
126;v;a;25;2079
126;v;a;26;2080
126;v;a;27;2081
126;v;a;28;2082
126;v;a;29;2083
126;v;a;30;2084
126;v;a;31;2085
126;v;a;32;2086
126;v;a;33;2087
126;v;a;34;2088
126;v;a;35;2089
126;v;a;36;2090
126;v;a;37;2091
126;v;a;38;2092
126;v;a;39;2093
126;v;a;40;2094
126;v;a;41;2095
126;v;a;42;2096
126;v;a;43;2097
126;v;a;44;2098
126;v;a;45;2099
126;v;a;46;2100
126;v;a;47;2101
126;v;a;48;2102
126;v;a;49;2103
126;v;b;1;2104
126;v;b;2;2105
126;v;b;3;2106
126;v;b;4;2107
126;v;b;5;2108
126;v;b;6;2109
126;v;b;7;2110
126;v;b;8;2111
126;v;b;9;2112
126;v;b;10;2113
126;v;b;11;2114
126;v;b;12;2115
126;v;b;13;2116
126;v;b;14;2117
126;v;b;15;2118
126;v;b;16;2119
126;v;b;17;2120
126;v;b;18;2121
126;v;b;19;2122
126;v;b;20;2123
126;v;b;21;2124
126;v;b;22;2125
126;v;b;23;2126
126;v;b;24;2127
126;v;b;25;2128
126;v;b;26;2129
126;v;b;27;2130
126;v;b;28;2131
126;v;b;29;2132
126;v;b;30;2133
126;v;b;31;2134
126;v;b;32;2135
126;v;b;33;2136
126;v;b;34;2137
126;v;b;35;2138
126;v;b;36;2139
126;v;b;37;2140
126;v;b;38;2141
126;v;b;39;2142
126;v;b;40;2143
126;v;b;41;2144
126;v;b;42;2145
126;v;b;43;2146
126;v;b;44;2147
126;v;b;45;2148
126;v;b;46;2149
126;v;b;47;2150
126;v;b;48;2151
126;v;b;49;2152
127;r;a;1;2153
127;r;a;2;2154
127;r;a;3;2155
127;r;a;4;2156
127;r;a;5;2157
127;r;a;6;2158
127;r;a;7;2159
127;r;a;8;2160
127;r;a;9;2161
127;r;a;10;2162
127;r;a;11;2163
127;r;a;12;2164
127;r;a;13;2165
127;r;a;14;2166
127;r;a;15;2167
127;r;a;16;2168
127;r;a;17;2169
127;r;a;18;2170
127;r;a;19;2171
127;r;a;20;2172
127;r;a;21;2173
127;r;a;22;2174
127;r;a;23;2175
127;r;a;24;2176
127;r;a;25;2177
127;r;a;26;2178
127;r;a;27;2179
127;r;a;28;2180
127;r;a;29;2181
127;r;a;30;2182
127;r;a;31;2183
127;r;a;32;2184
127;r;a;33;2185
127;r;a;34;2186
127;r;a;35;2187
127;r;a;36;2188
127;r;a;37;2189
127;r;a;38;2190
127;r;a;39;2191
127;r;a;40;2192
127;r;a;41;2193
127;r;a;42;2194
127;r;a;43;2195
127;r;a;44;2196
127;r;a;45;2197
127;r;a;46;2198
127;r;a;47;2199
127;r;a;48;2200
127;r;a;49;2201
127;r;b;1;2202
127;r;b;2;2203
127;r;b;3;2204
127;r;b;4;2205
127;r;b;5;2206
127;r;b;6;2207
127;r;b;7;2208
127;r;b;8;2209
127;r;b;9;2210
127;r;b;10;2211
127;r;b;11;2212
127;r;b;12;2213
127;r;b;13;2214
127;r;b;14;2215
127;r;b;15;2216
127;r;b;16;2217
127;r;b;17;2218
127;r;b;18;2219
127;r;b;19;2220
127;r;b;20;2221
127;r;b;21;2222
127;r;b;22;2223
127;r;b;23;2224
127;r;b;24;2225
127;r;b;25;2226
127;r;b;26;2227
127;r;b;27;2228
127;r;b;28;2229
127;r;b;29;2230
127;r;b;30;2231
127;r;b;31;2232
127;r;b;32;2233
127;r;b;33;2234
127;r;b;34;2235
127;r;b;35;2236
127;r;b;36;2237
127;r;b;37;2238
127;r;b;38;2239
127;r;b;39;2240
127;r;b;40;2241
127;r;b;41;2242
127;r;b;42;2243
127;r;b;43;2244-0
127;r;b;44;2244
127;r;b;45;2245
127;r;b;46;2246
127;r;b;47;2247
127;r;b;48;2248
127;r;b;49;2249
127;v;a;1;2250
127;v;a;2;2251
127;v;a;3;2252
127;v;a;4;2253
127;v;a;5;2254
127;v;a;6;2255
127;v;a;7;2256
127;v;a;8;2257
127;v;a;9;2258
127;v;a;10;2259
127;v;a;11;2260
127;v;a;12;2261
127;v;a;13;2262
127;v;a;14;2263
127;v;a;15;2264
127;v;a;16;2265
127;v;a;17;2266
127;v;a;18;2267
127;v;a;19;2268
127;v;a;20;2269
127;v;a;21;2270
127;v;a;22;2271
127;v;a;23;2272
127;v;a;24;2273
127;v;a;25;2274
127;v;a;26;2275
127;v;a;27;2276
127;v;a;28;2277
127;v;a;29;2278
127;v;a;30;2279
127;v;a;31;2280
127;v;a;32;2281
127;v;a;33;2282
127;v;a;34;2283
127;v;a;35;2284
127;v;a;36;2285
127;v;a;37;2286
127;v;a;38;2287
127;v;a;39;2288
127;v;a;40;2289
127;v;a;41;2290
127;v;a;42;2291
127;v;a;43;2292
127;v;a;44;2293
127;v;a;45;2294
127;v;a;46;2295
127;v;a;47;2296
127;v;a;48;2297
127;v;a;49;2298
127;v;b;1;2299
127;v;b;2;2300
127;v;b;3;2301
127;v;b;4;2302
127;v;b;5;2303
127;v;b;6;2304
127;v;b;7;2305
127;v;b;8;2306
127;v;b;9;2307
127;v;b;10;2308
127;v;b;11;2309
127;v;b;12;2310
127;v;b;13;2311
127;v;b;14;2312
127;v;b;15;2313
127;v;b;16;2314
127;v;b;17;2315
127;v;b;18;2316
127;v;b;19;2317
127;v;b;20;2318
127;v;b;21;2319
127;v;b;22;2320
127;v;b;23;2321
127;v;b;24;2322
127;v;b;25;2323
127;v;b;26;2324
127;v;b;27;2325
127;v;b;28;2326
127;v;b;29;2327
127;v;b;30;2328
127;v;b;31;2329
127;v;b;32;2330
127;v;b;33;2331
127;v;b;34;2332
127;v;b;35;2333
127;v;b;36;2334
127;v;b;37;2335
127;v;b;38;2336
127;v;b;39;2337
127;v;b;40;2338
127;v;b;41;2339
127;v;b;42;2340
127;v;b;43;2341
127;v;b;44;2342
127;v;b;45;2343
127;v;b;46;2344
127;v;b;47;2345
127;v;b;48;2346
127;v;b;49;2347
128;r;a;1;2348
128;r;a;2;2349
128;r;a;3;2350
128;r;a;4;2351-0
128;r;a;5;2351-0
128;r;a;6;2351-0
128;r;a;7;2351
128;r;a;8;2352
128;r;a;9;2353
128;r;a;10;2354
128;r;a;11;2355
128;r;a;12;2356
128;r;a;13;2357
128;r;a;14;2358
128;r;a;15;2359
128;r;a;16;2360
128;r;a;17;2361
128;r;a;18;2362
128;r;a;19;2363
128;r;a;20;2364
128;r;a;21;2365
128;r;a;22;2366
128;r;a;23;2367
128;r;a;24;2368
128;r;a;25;2369
128;r;a;26;2370
128;r;a;27;2371
128;r;a;28;2372
128;r;a;29;2373
128;r;a;30;2374
128;r;a;31;2375
128;r;a;32;2376
128;r;a;33;2377
128;r;a;34;2378
128;r;a;35;2379
128;r;a;36;2380
128;r;a;37;2381
128;r;a;38;2382
128;r;a;39;2383
128;r;a;40;2384
128;r;a;41;2385
128;r;a;42;2386
128;r;a;43;2387
128;r;a;44;2388
128;r;a;45;2389
128;r;a;46;2390
128;r;a;47;2391
128;r;a;48;2392
128;r;a;49;2393
128;r;b;1;2394
128;r;b;2;2395
128;r;b;3;2396
128;r;b;4;2397
128;r;b;5;2398
128;r;b;6;2399
128;r;b;7;2400
128;r;b;8;2401
128;r;b;9;2402
128;r;b;10;2403
128;r;b;11;2404
128;r;b;12;2405
128;r;b;13;2406
128;r;b;14;2407
128;r;b;15;2408
128;r;b;16;2409
128;r;b;17;2410
128;r;b;18;2411
128;r;b;19;2412
128;r;b;20;2413
128;r;b;21;2414
128;r;b;22;2415
128;r;b;23;2416
128;r;b;24;2417
128;r;b;25;2418
128;r;b;26;2419
128;r;b;27;2420
128;r;b;28;2421
128;r;b;29;2422
128;r;b;30;2423
128;r;b;31;2424
128;r;b;32;2425
128;r;b;33;2426
128;r;b;34;2427
128;r;b;35;2428
128;r;b;36;2429
128;r;b;37;2430
128;r;b;38;2431
128;r;b;39;2432
128;r;b;40;2433
128;r;b;41;2434
128;r;b;42;2435
128;r;b;43;2436
128;r;b;44;2437
128;r;b;45;2438
128;r;b;46;2439
128;r;b;47;2440
128;r;b;48;2441
128;r;b;49;2442
128;v;a;1;2443
128;v;a;2;2444
128;v;a;3;2445
128;v;a;4;2446
128;v;a;5;2447
128;v;a;6;2448
128;v;a;7;2449
128;v;a;8;2450
128;v;a;9;2451
128;v;a;10;2452
128;v;a;11;2453
128;v;a;12;2454
128;v;a;13;2455
128;v;a;14;2456
128;v;a;15;2457
128;v;a;16;2458
128;v;a;17;2459
128;v;a;18;2460
128;v;a;19;2461
128;v;a;20;2462
128;v;a;21;2463
128;v;a;22;2464
128;v;a;23;2465
128;v;a;24;2466
128;v;a;25;2467
128;v;a;26;2468
128;v;a;27;2469
128;v;a;28;2470
128;v;a;29;2471
128;v;a;30;2472
128;v;a;31;2473
128;v;a;32;2474
128;v;a;33;2475
128;v;a;34;2476
128;v;a;35;2477
128;v;a;36;2478
128;v;a;37;2479
128;v;a;38;2480
128;v;a;39;2481
128;v;a;40;2482
128;v;a;41;2483
128;v;a;42;2484
128;v;a;43;2485
128;v;a;44;2486
128;v;a;45;2487
128;v;a;46;2488
128;v;a;47;2489
128;v;a;48;2490
128;v;a;49;2491
128;v;b;1;2492
128;v;b;2;2493
128;v;b;3;2494
128;v;b;4;2495
128;v;b;5;2496
128;v;b;6;2497
128;v;b;7;2498
128;v;b;8;2499
128;v;b;9;2500
128;v;b;10;2501
128;v;b;11;2502
128;v;b;12;2503
128;v;b;13;2504
128;v;b;14;2505
128;v;b;15;2506
128;v;b;16;2507
128;v;b;17;2508
128;v;b;18;2509
128;v;b;19;2510
128;v;b;20;2511
128;v;b;21;2512
128;v;b;22;2513
128;v;b;23;2514
128;v;b;24;2515
128;v;b;25;2516
128;v;b;26;2517
128;v;b;27;2518
128;v;b;28;2519
128;v;b;29;2520
128;v;b;30;2521
128;v;b;31;2522
128;v;b;32;2523
128;v;b;33;2524
128;v;b;34;2525
128;v;b;35;2526
128;v;b;36;2527
128;v;b;37;2528
128;v;b;38;2529
128;v;b;39;2530
128;v;b;40;2531
128;v;b;41;2532
128;v;b;42;2533
128;v;b;43;2534
128;v;b;44;2535
128;v;b;45;2536
128;v;b;46;2537
128;v;b;47;2538
128;v;b;48;2539
128;v;b;49;2540
129;r;a;1;2541
129;r;a;2;2542
129;r;a;3;2543
129;r;a;4;2544
129;r;a;5;2545
129;r;a;6;2546
129;r;a;7;2547
129;r;a;8;2548
129;r;a;9;2549
129;r;a;10;2550
129;r;a;11;2551
129;r;a;12;2552
129;r;a;13;2553
129;r;a;14;2554
129;r;a;15;2555
129;r;a;16;2556
129;r;a;17;2557
129;r;a;18;2558
129;r;a;19;2559
129;r;a;20;2560
129;r;a;21;2561
129;r;a;22;2562
129;r;a;23;2563
129;r;a;24;2564
129;r;a;25;2565
129;r;a;26;2566
129;r;a;27;2567
129;r;a;28;2568
129;r;a;29;2569
129;r;a;30;2570
129;r;a;31;2571
129;r;a;32;2572
129;r;a;33;2573
129;r;a;34;2574
129;r;a;35;2575
129;r;a;36;2576
129;r;a;37;2577
129;r;a;38;2578
129;r;a;39;2579
129;r;a;40;2580
129;r;a;41;2581
129;r;a;42;2582
129;r;a;43;2583
129;r;a;44;2584
129;r;a;45;2585
129;r;a;46;2586
129;r;a;47;2587
129;r;a;48;2588
129;r;a;49;2589
129;r;b;1;2590
129;r;b;2;2591
129;r;b;3;2592
129;r;b;4;2593
129;r;b;5;2594
129;r;b;6;2595
129;r;b;7;2596
129;r;b;8;2597
129;r;b;9;2598
129;r;b;10;2599
129;r;b;11;2600
129;r;b;12;2601
129;r;b;13;2602
129;r;b;14;2603
129;r;b;15;2604
129;r;b;16;2605
129;r;b;17;2606
129;r;b;18;2607
129;r;b;19;2608
129;r;b;20;2609
129;r;b;21;2610
129;r;b;22;2611
129;r;b;23;2612
129;r;b;24;2613
129;r;b;25;2614
129;r;b;26;2615
129;r;b;27;2616
129;r;b;28;2617
129;r;b;29;2618
